Timestamp,DeviceID,BuildingType,ZoneID,Suhu (C),Kelembaban (%),Tegangan (V),Arus (A),Daya (W),Jumlah Orang
2026-02-04T07:30:00+00:00,DEV_143_RE,residential,143,26.03,68.01,223.76,0.3051,64.68,0
2026-02-04T07:45:00+00:00,DEV_143_RE,residential,143,26.14,42.97,220.15,0.3569,83.85,2
2026-02-04T08:00:00+00:00,DEV_143_RE,residential,143,27.73,54.36,219.69,0.3422,71.44,0
2026-02-04T08:15:00+00:00,DEV_143_RE,residential,143,27.27,73.23,219.45,0.3004,66.23,1
2026-02-04T08:30:00+00:00,DEV_143_RE,residential,143,27.08,49.44,218.6,0.3548,78.83,1
2026-02-04T08:45:00+00:00,DEV_143_RE,residential,143,27.81,60.31,218.95,0.3014,63.85,0
2026-02-04T09:00:00+00:00,DEV_143_RE,residential,143,28.23,49.28,219.67,0.356,77.23,0
2026-02-04T09:15:00+00:00,DEV_143_RE,residential,143,28.33,60.4,216.84,0.4205,100.04,3
2026-02-04T09:30:00+00:00,DEV_143_RE,residential,143,29.06,67.54,221.93,0.388,92.47,2
2026-02-04T09:45:00+00:00,DEV_143_RE,residential,143,28.08,50.87,221.17,0.3959,100.27,4
2026-02-04T10:00:00+00:00,DEV_143_RE,residential,143,29.31,58.2,220.61,0.4674,111.37,3
2026-02-04T10:15:00+00:00,DEV_143_RE,residential,143,28.57,35.67,217.82,0.4623,104.12,2
2026-02-04T10:30:00+00:00,DEV_143_RE,residential,143,30.29,67.53,218.62,0.434,97.49,2
2026-02-04T10:45:00+00:00,DEV_143_RE,residential,143,29.32,56.69,218.68,0.4358,102.06,2
2026-02-04T11:00:00+00:00,DEV_143_RE,residential,143,29.99,39.06,222.22,0.4383,99.02,1
2026-02-04T11:15:00+00:00,DEV_143_RE,residential,143,29.2,62.62,219.29,0.4527,105.45,2
2026-02-04T11:30:00+00:00,DEV_143_RE,residential,143,29.95,42.52,221.95,0.4836,114.93,2
2026-02-04T11:45:00+00:00,DEV_143_RE,residential,143,30.73,66.15,220.72,0.4054,92.72,1
2026-02-04T12:00:00+00:00,DEV_143_RE,residential,143,30.5,50.24,220.21,0.4947,110.6,1
2026-02-04T12:15:00+00:00,DEV_143_RE,residential,143,30.02,43.03,217.12,0.5279,126.23,4
2026-02-04T12:30:00+00:00,DEV_143_RE,residential,143,29.46,63.01,219.64,0.5119,115.65,2
2026-02-04T12:45:00+00:00,DEV_143_RE,residential,143,30.08,59.13,219.98,0.4525,95.35,0
2026-02-04T13:00:00+00:00,DEV_143_RE,residential,143,30.69,76.59,218.83,0.5292,122.83,3
2026-02-04T13:15:00+00:00,DEV_143_RE,residential,143,30.43,40.99,219.67,0.4766,104.61,1
2026-02-04T13:30:00+00:00,DEV_143_RE,residential,143,29.77,45.36,218.48,0.5475,125.26,3
2026-02-04T13:45:00+00:00,DEV_143_RE,residential,143,29.78,49.76,219.54,0.5234,125.26,3
2026-02-04T14:00:00+00:00,DEV_143_RE,residential,143,29.89,69.33817181046454,219.53,0.5699,132.51,3
2026-02-04T14:15:00+00:00,DEV_143_RE,residential,143,29.46,62.78,220.37,0.5328,125.64,2
2026-02-04T14:30:00+00:00,DEV_143_RE,residential,143,30.33,52.65,217.83,0.6221,152.08,4
2026-02-04T14:45:00+00:00,DEV_143_RE,residential,143,29.4,43.25,217.68,0.4647,101.62,1
2026-02-04T15:00:00+00:00,DEV_143_RE,residential,143,28.51,59.07,218.86,0.4792,107.53,1
2026-02-04T15:15:00+00:00,DEV_143_RE,residential,143,28.11,50.22,220.78,0.5246,123.62,3
2026-02-04T15:30:00+00:00,DEV_143_RE,residential,143,28.81,41.87,219.25,0.5357,122.76,2
2026-02-04T15:45:00+00:00,DEV_143_RE,residential,143,28.37,50.87,220.2,0.5085,112.77,1
2026-02-04T16:00:00+00:00,DEV_143_RE,residential,143,27.25,69.65,222.94,0.4468,97.0,0
2026-02-04T16:15:00+00:00,DEV_143_RE,residential,143,27.51,51.43,222.9,0.5286,128.34,3
2026-02-04T16:30:00+00:00,DEV_143_RE,residential,143,27.62,66.82,217.89,0.4944,107.84,1
2026-02-04T16:45:00+00:00,DEV_143_RE,residential,143,27.67,63.3,219.8,0.5784,138.39,4
2026-02-04T17:00:00+00:00,DEV_143_RE,residential,143,25.53,52.01,220.45,0.406,88.09,0
2026-02-04T17:15:00+00:00,DEV_143_RE,residential,143,25.26,60.1,220.65,0.417,89.26,0
2026-02-04T17:30:00+00:00,DEV_143_RE,residential,143,26.62,41.58,225.0,0.4259,94.53,0
2026-02-04T17:45:00+00:00,DEV_143_RE,residential,143,25.76,49.97,218.01,0.3851,82.52,0
2026-02-04T18:00:00+00:00,DEV_143_RE,residential,143,25.22,58.29,217.26,0.431,93.3,1
2026-02-04T18:15:00+00:00,DEV_143_RE,residential,143,25.76,58.87,220.6,0.4351,97.56,1
2026-02-04T18:30:00+00:00,DEV_143_RE,residential,143,25.12,49.24,216.93,0.3932,85.58,0
2026-02-04T18:45:00+00:00,DEV_143_RE,residential,143,24.89,58.33,217.43,0.3972,89.8,1
2026-02-04T19:00:00+00:00,DEV_143_RE,residential,143,24.0,67.21,220.55,0.3665,84.16,1
2026-02-04T19:15:00+00:00,DEV_143_RE,residential,143,24.0,53.84,219.36,0.4052,91.46,1
2026-02-04T19:30:00+00:00,DEV_143_RE,residential,143,24.01,65.38,221.08,0.3799,84.37,1
2026-02-04T19:45:00+00:00,DEV_143_RE,residential,143,24.0,41.22,219.64,0.3262,69.07,0
2026-02-04T20:00:00+00:00,DEV_143_RE,residential,143,24.0,46.68,220.38,0.3043,66.81,0
2026-02-04T20:15:00+00:00,DEV_143_RE,residential,143,24.0,54.72,221.86,0.3665,116.67146352467805,1
2026-02-04T20:30:00+00:00,DEV_143_RE,residential,143,24.0,62.34,218.18,0.3233,68.2,0
2026-02-04T20:45:00+00:00,DEV_143_RE,residential,143,24.0,60.02,220.16,0.3069,67.25,0
2026-02-04T21:00:00+00:00,DEV_143_RE,residential,143,24.0,51.62,219.41,0.2483,52.65,0
2026-02-04T21:15:00+00:00,DEV_143_RE,residential,143,24.0,36.22,220.98,0.2985,69.53,1
2026-02-04T21:30:00+00:00,DEV_143_RE,residential,143,24.0,68.6,219.74,0.2794,57.72,0
2026-02-04T21:45:00+00:00,DEV_143_RE,residential,143,24.0,61.11,219.67,0.2765,57.92,0
2026-02-04T22:00:00+00:00,DEV_143_RE,residential,143,24.0,64.22,220.34,0.2691,56.59,0
2026-02-04T22:15:00+00:00,DEV_143_RE,residential,143,24.0,59.78,221.02,0.2783,60.4,0
2026-02-04T22:30:00+00:00,DEV_143_RE,residential,143,24.0,51.68,219.04,0.2831,61.16,0
2026-02-04T22:45:00+00:00,DEV_143_RE,residential,143,24.0,51.05,222.31,0.3206,74.88,1
2026-02-04T23:00:00+00:00,DEV_143_RE,residential,143,24.0,63.17,220.75,0.1323,28.49,0
2026-02-04T23:15:00+00:00,DEV_143_RE,residential,143,24.0,47.77,219.36,0.1206,25.59,0
2026-02-04T23:30:00+00:00,DEV_143_RE,residential,143,24.0,47.08,222.64,0.1263,27.09,0
2026-02-04T23:45:00+00:00,DEV_143_RE,residential,143,24.0,62.91,216.9,0.179,42.26,1
2026-02-01T00:00:00+00:00,DEV_144_RE,residential,144,24.0,52.3,215.99,0.1106,23.6,0
2026-02-01T00:15:00+00:00,DEV_144_RE,residential,144,24.0,64.84,216.44,0.1258,26.52,0
2026-02-01T00:30:00+00:00,DEV_144_RE,residential,144,24.0,72.6478574270335,219.3,0.1267,27.95,0
2026-02-01T00:45:00+00:00,DEV_144_RE,residential,144,24.0,41.05,222.75,0.1317,36.63,2
2026-02-01T01:00:00+00:00,DEV_144_RE,residential,144,24.0,55.76,216.09,0.1369,28.55,0
2026-02-01T01:15:00+00:00,DEV_144_RE,residential,144,24.0,68.61,219.48,0.1074,21.89,0
2026-02-01T01:30:00+00:00,DEV_144_RE,residential,144,24.0,56.24,219.63,0.1,21.2,0
2026-02-01T01:45:00+00:00,DEV_144_RE,residential,144,24.0,38.08,219.73,0.1048,23.04,0
2026-02-01T02:00:00+00:00,DEV_144_RE,residential,144,24.0,47.17,221.9,0.1389,31.05,0
2026-02-01T02:15:00+00:00,DEV_144_RE,residential,144,24.0,51.6,217.35,0.1231,26.8,0
2026-02-01T02:30:00+00:00,DEV_144_RE,residential,144,24.0,49.01,220.94,0.1841,44.18,1
2026-02-01T02:45:00+00:00,DEV_144_RE,residential,144,24.0,41.94,221.13,0.1,21.28,0
2026-02-01T03:00:00+00:00,DEV_144_RE,residential,144,24.0,60.05,218.74,0.1169,24.73,0
2026-02-01T03:15:00+00:00,DEV_144_RE,residential,144,24.0,49.34,223.43,0.125,27.5,0
2026-02-01T03:30:00+00:00,DEV_144_RE,residential,144,24.0,50.36,223.43,0.1016,22.76,0
2026-02-01T03:45:00+00:00,DEV_144_RE,residential,144,24.0,71.42,217.4,0.1358,29.9,0
2026-02-01T04:00:00+00:00,DEV_144_RE,residential,144,24.0,51.54,219.47,0.1406,30.1,0
2026-02-01T04:15:00+00:00,DEV_144_RE,residential,144,24.0,58.29,219.24,0.1114,23.77,0
2026-02-01T04:30:00+00:00,DEV_144_RE,residential,144,24.0,65.77,222.87,0.1396,38.33,2
2026-02-01T04:45:00+00:00,DEV_144_RE,residential,144,24.0,61.34,218.74,0.1699,35.97,0
2026-02-01T05:00:00+00:00,DEV_144_RE,residential,144,24.33,50.53,216.96,0.131,34.65,2
2026-02-01T05:15:00+00:00,DEV_144_RE,residential,144,24.0,52.08,224.41,0.1607,36.49,0
2026-02-01T05:30:00+00:00,DEV_144_RE,residential,144,24.04,50.51,216.6,0.1132,23.91,0
2026-02-01T05:45:00+00:00,DEV_144_RE,residential,144,24.0,81.74,221.19,0.1457,31.02,0
2026-02-01T06:00:00+00:00,DEV_144_RE,residential,144,24.1,47.93,221.3,0.2725,59.06,0
2026-02-01T06:15:00+00:00,DEV_144_RE,residential,144,24.61,68.79,219.24,0.3058,73.9,2
2026-02-01T06:30:00+00:00,DEV_144_RE,residential,144,24.85,62.33,221.67,0.2424,52.05,0
2026-02-01T06:45:00+00:00,DEV_144_RE,residential,144,25.37,72.9,222.91,0.2932,69.6,1
2026-02-01T07:00:00+00:00,DEV_144_RE,residential,144,27.03,55.04,220.77,0.2636,57.21,0
2026-02-01T07:15:00+00:00,DEV_144_RE,residential,144,26.81,57.16,221.89,0.2924,63.49,0
2026-02-01T07:30:00+00:00,DEV_144_RE,residential,144,24.81,53.1,220.0,0.3206,73.2,1
2026-02-01T07:45:00+00:00,DEV_144_RE,residential,144,26.89,39.57,217.4,0.3148,65.89,0
2026-02-01T08:00:00+00:00,DEV_144_RE,residential,144,27.42,45.16,219.26,0.3106,65.46,0
2026-02-01T08:15:00+00:00,DEV_144_RE,residential,144,27.7,54.51,218.41,0.3367,72.12,0
2026-02-01T08:30:00+00:00,DEV_144_RE,residential,144,26.29,36.74,222.38,0.3015,68.69,1
2026-02-01T08:45:00+00:00,DEV_144_RE,residential,144,27.1,52.64,217.43,0.3486,82.15,2
2026-02-01T09:00:00+00:00,DEV_144_RE,residential,144,27.91,61.8,219.86,0.4189,101.18,3
2026-02-01T09:15:00+00:00,DEV_144_RE,residential,144,28.0,77.61,217.88,0.3987,88.65,1
2026-02-01T09:30:00+00:00,DEV_144_RE,residential,144,28.83,62.32,220.61,0.3527,80.66,1
2026-02-01T09:45:00+00:00,DEV_144_RE,residential,144,28.27,63.53,224.31,0.3724,83.47,1
2026-02-01T10:00:00+00:00,DEV_144_RE,residential,144,29.81,66.5,222.3,0.3778,88.0,1
2026-02-01T10:15:00+00:00,DEV_144_RE,residential,144,29.14,53.81,219.96,0.4531,99.88,1
2026-02-01T10:30:00+00:00,DEV_144_RE,residential,144,29.55,37.51,222.13,0.4679,112.98,3
2026-02-01T10:45:00+00:00,DEV_144_RE,residential,144,29.32,51.38,222.27,0.4932,124.15,4
2026-02-01T11:00:00+00:00,DEV_144_RE,residential,144,30.03,47.82,216.56,0.4835,113.15,3
2026-02-01T11:15:00+00:00,DEV_144_RE,residential,144,29.72,49.32,221.68,0.4254,94.0,1
2026-02-01T11:30:00+00:00,DEV_144_RE,residential,144,29.68,62.93,220.37,0.416,89.38,0
2026-02-01T11:45:00+00:00,DEV_144_RE,residential,144,29.7,46.81,217.7,0.4396,95.29,1
2026-02-01T12:00:00+00:00,DEV_144_RE,residential,144,30.47,39.4,218.41,0.4795,113.33,2
2026-02-01T12:15:00+00:00,DEV_144_RE,residential,144,30.65,28.67,218.33,0.4528,99.78,1
2026-02-01T12:30:00+00:00,DEV_144_RE,residential,144,28.95,51.21,219.56,0.4841,115.82,3
2026-02-01T12:45:00+00:00,DEV_144_RE,residential,144,29.78,46.4,220.59,0.5084,118.94,2
2026-02-01T13:00:00+00:00,DEV_144_RE,residential,144,25.302965970394766,34.44,218.04,0.5689,134.85,3
2026-02-01T13:15:00+00:00,DEV_144_RE,residential,144,29.79,68.27,218.67,0.4704,99.16,0
2026-02-01T13:30:00+00:00,DEV_144_RE,residential,144,30.21,68.09,216.85,0.5681,130.67,3
2026-02-01T13:45:00+00:00,DEV_144_RE,residential,144,30.25,51.23,219.45,0.6481,160.38,6
2026-02-01T14:00:00+00:00,DEV_144_RE,residential,144,29.67,56.39,220.08,0.4359,92.75,0
2026-02-01T14:15:00+00:00,DEV_144_RE,residential,144,28.94,47.75,217.9,0.5294,116.87,1
2026-02-01T14:30:00+00:00,DEV_144_RE,residential,144,29.24,53.65,216.26,0.4763,104.63,1
2026-02-01T14:45:00+00:00,DEV_144_RE,residential,144,29.1,53.7,223.78,0.4403,96.35,0
2026-02-01T15:00:00+00:00,DEV_144_RE,residential,144,29.45,41.13,221.83,0.4694,103.84,1
2026-02-01T15:15:00+00:00,DEV_144_RE,residential,144,28.5,65.44,221.06,0.4763,102.09,0
2026-02-01T15:30:00+00:00,DEV_144_RE,residential,144,28.21,48.75,221.7,0.5678,136.33,3
2026-02-01T15:45:00+00:00,DEV_144_RE,residential,144,22.975292487150206,47.16,221.41,0.4853,102.43,0
2026-02-01T16:00:00+00:00,DEV_144_RE,residential,144,27.58,31.35,215.71,0.4664,105.0,1
2026-02-01T16:15:00+00:00,DEV_144_RE,residential,144,27.32,60.43,221.3,0.625,156.1,5
2026-02-01T16:30:00+00:00,DEV_144_RE,residential,144,28.23,50.45,222.03,0.4772,101.34,0
2026-02-01T16:45:00+00:00,DEV_144_RE,residential,144,27.81,64.14,218.1,0.5123,118.84,3
2026-02-01T17:00:00+00:00,DEV_144_RE,residential,144,26.31,40.09,216.22,0.4568,100.9,1
2026-02-01T17:15:00+00:00,DEV_144_RE,residential,144,26.63,47.97,221.01,0.4394,96.46,0
2026-02-01T17:30:00+00:00,DEV_144_RE,residential,144,25.93,74.39,219.95,0.4158,88.73,0
2026-02-01T17:45:00+00:00,DEV_144_RE,residential,144,25.85,52.57,220.13,0.4131,86.75,0
2026-02-01T18:00:00+00:00,DEV_144_RE,residential,144,24.45,48.75,219.55,0.4342,101.93,2
2026-02-01T18:15:00+00:00,DEV_144_RE,residential,144,26.03,62.06,216.82,0.3537,74.43,0
2026-02-01T18:30:00+00:00,DEV_144_RE,residential,144,24.4,49.33,217.66,0.4328,102.13,2
2026-02-01T18:45:00+00:00,DEV_144_RE,residential,144,25.32,59.14,224.01,0.4237,96.0,1
2026-02-01T19:00:00+00:00,DEV_144_RE,residential,144,24.0,50.9,219.24,0.3855,91.16,2
2026-02-01T19:15:00+00:00,DEV_144_RE,residential,144,24.0,38.73,220.53,0.3958,92.32,2
2026-02-01T19:30:00+00:00,DEV_144_RE,residential,144,24.05,43.97,220.97,0.3648,76.19,0
2026-02-01T19:45:00+00:00,DEV_144_RE,residential,144,24.0,59.78,217.19,0.3375,71.26,0
2026-02-01T20:00:00+00:00,DEV_144_RE,residential,144,24.0,46.7,221.83,0.391,96.08,3
2026-02-01T20:15:00+00:00,DEV_144_RE,residential,144,24.0,66.15,217.99,0.2945,63.71,0
2026-02-01T20:30:00+00:00,DEV_144_RE,residential,144,24.0,58.33,222.04,0.3763,87.86,2
2026-02-01T20:45:00+00:00,DEV_144_RE,residential,144,24.0,83.87,220.7,0.3456,82.41,2
2026-02-01T21:00:00+00:00,DEV_144_RE,residential,144,24.0,55.69,221.3,0.3127,67.67,0
2026-02-01T21:15:00+00:00,DEV_144_RE,residential,144,24.0,70.56,220.83,0.2919,62.24,0
2026-02-01T21:30:00+00:00,DEV_144_RE,residential,144,24.0,57.17,219.14,0.3022,70.03,1
2026-02-01T21:45:00+00:00,DEV_144_RE,residential,144,24.0,57.43,222.55,0.3693,87.9,2
2026-02-01T22:00:00+00:00,DEV_144_RE,residential,144,24.0,61.85,220.39,0.2564,56.67,0
2026-02-01T22:15:00+00:00,DEV_144_RE,residential,144,24.0,42.29,222.57,0.2733,60.04,0
2026-02-01T22:30:00+00:00,DEV_144_RE,residential,144,24.0,44.95,221.0,0.2978,63.62,0
2026-02-01T22:45:00+00:00,DEV_144_RE,residential,144,24.0,54.54,219.63,0.2907,66.34,1
2026-02-01T23:00:00+00:00,DEV_144_RE,residential,144,24.0,66.02,221.08,0.1327,28.09,0
2026-02-01T23:15:00+00:00,DEV_144_RE,residential,144,24.0,50.43,219.89,0.1511,31.74,0
2026-02-01T23:30:00+00:00,DEV_144_RE,residential,144,24.0,45.44,219.88,0.1547,33.17,0
2026-02-01T23:45:00+00:00,DEV_144_RE,residential,144,24.0,58.34,217.9,0.1,24.86,1
2026-02-02T00:00:00+00:00,DEV_144_RE,residential,144,24.0,62.0,224.25,0.1334,33.82,1
2026-02-02T00:15:00+00:00,DEV_144_RE,residential,144,24.0,65.74,221.86,0.1182,25.21,0
2026-02-02T00:30:00+00:00,DEV_144_RE,residential,144,24.0,56.9,218.42,0.1056,22.18,0
2026-02-02T00:45:00+00:00,DEV_144_RE,residential,144,24.0,48.23,218.01,0.1486,34.86,1
2026-02-02T01:00:00+00:00,DEV_144_RE,residential,144,24.0,62.42,217.27,0.1297,31.41,1
2026-02-02T01:15:00+00:00,DEV_144_RE,residential,144,24.0,58.7,218.08,0.1552,33.1,0
2026-02-02T01:30:00+00:00,DEV_144_RE,residential,144,24.0,47.74,220.31,0.1114,23.84,0
2026-02-02T01:45:00+00:00,DEV_144_RE,residential,144,24.0,36.89,222.07,0.1368,30.79,0
2026-02-02T02:00:00+00:00,DEV_144_RE,residential,144,24.0,78.76,219.75,0.1566,34.06,0
2026-02-02T02:15:00+00:00,DEV_144_RE,residential,144,24.0,49.36,224.45,0.123,26.68,0
2026-02-02T02:30:00+00:00,DEV_144_RE,residential,144,24.0,48.83,220.92,0.1366,29.49,0
2026-02-02T02:45:00+00:00,DEV_144_RE,residential,144,24.0,52.9,220.35,0.1586,38.93,1
2026-02-02T03:00:00+00:00,DEV_144_RE,residential,144,24.0,71.17,219.28,0.1274,26.81,0
2026-02-02T03:15:00+00:00,DEV_144_RE,residential,144,24.0,48.98,220.43,0.1567,36.98,1
2026-02-02T03:30:00+00:00,DEV_144_RE,residential,144,24.0,51.51,222.48,0.1006,21.01,0
2026-02-02T03:45:00+00:00,DEV_144_RE,residential,144,24.0,32.36,223.84,0.1,21.48,0
2026-02-02T04:00:00+00:00,DEV_144_RE,residential,144,24.0,59.27,223.3,0.1252,34.86,2
2026-02-02T04:15:00+00:00,DEV_144_RE,residential,144,24.0,51.01,220.05,0.1714,40.08,1
2026-02-02T04:30:00+00:00,DEV_144_RE,residential,144,24.0,51.59,222.12,0.1261,26.93,0
2026-02-02T04:45:00+00:00,DEV_144_RE,residential,144,24.0,43.31,221.05,0.1208,33.84,2
2026-02-02T05:00:00+00:00,DEV_144_RE,residential,144,24.0,63.26,222.15,0.1,21.87,0
2026-02-02T05:15:00+00:00,DEV_144_RE,residential,144,24.0,61.37,220.7,0.1292,27.02,0
2026-02-02T05:30:00+00:00,DEV_144_RE,residential,144,24.0,43.12,223.48,0.1412,31.12,0
2026-02-02T05:45:00+00:00,DEV_144_RE,residential,144,24.0,59.45,221.57,0.1161,25.06,0
2026-02-02T06:00:00+00:00,DEV_144_RE,residential,144,24.26,42.47,218.67,0.2901,62.31,0
2026-02-02T06:15:00+00:00,DEV_144_RE,residential,144,24.15,60.08,219.87,0.2516,52.48,0
2026-02-02T06:30:00+00:00,DEV_144_RE,residential,144,24.97,61.01,221.25,0.286,1684.8303995396159,0
2026-02-02T06:45:00+00:00,DEV_144_RE,residential,144,26.05,44.74,218.05,0.3186,73.17,1
2026-02-02T07:00:00+00:00,DEV_144_RE,residential,144,25.86,55.64,217.81,0.2611,55.47,0
2026-02-02T07:15:00+00:00,DEV_144_RE,residential,144,26.07,56.83,217.94,0.2843,59.92,0
2026-02-02T07:30:00+00:00,DEV_144_RE,residential,144,26.46,62.82,221.64,0.3058,64.68,0
2026-02-02T07:45:00+00:00,DEV_144_RE,residential,144,26.27,51.34,216.38,0.3058,69.85,1
2026-02-02T08:00:00+00:00,DEV_144_RE,residential,144,26.14,47.73,221.22,0.3697,82.95,1
2026-02-02T08:15:00+00:00,DEV_144_RE,residential,144,27.24,63.02,218.67,0.2982,60.84,0
2026-02-02T08:30:00+00:00,DEV_144_RE,residential,144,27.0,58.33,220.16,0.3329,72.78,0
2026-02-02T08:45:00+00:00,DEV_144_RE,residential,144,27.45,42.05,222.12,0.2979,64.16,0
2026-02-02T09:00:00+00:00,DEV_144_RE,residential,144,28.0,55.37,217.55,0.4422,109.14,4
2026-02-02T09:15:00+00:00,DEV_144_RE,residential,144,29.19,44.41,222.02,0.3251,70.56,0
2026-02-02T09:30:00+00:00,DEV_144_RE,residential,144,28.3,37.5,222.13,0.3578,80.36,1
2026-02-02T09:45:00+00:00,DEV_144_RE,residential,144,29.04,58.34,221.88,0.4389,109.28,4
2026-02-02T10:00:00+00:00,DEV_144_RE,residential,144,28.91,47.26,220.68,0.4117,95.69,2
2026-02-02T10:15:00+00:00,DEV_144_RE,residential,144,29.16,48.97,221.21,0.5596,147.87,7
2026-02-02T10:30:00+00:00,DEV_144_RE,residential,144,29.12,57.89,220.02,0.4233,99.74,2
2026-02-02T10:45:00+00:00,DEV_144_RE,residential,144,28.72,68.59,217.67,0.385,80.46,0
2026-02-02T11:00:00+00:00,DEV_144_RE,residential,144,29.55,79.79,219.43,0.4509,100.81,1
2026-02-02T11:15:00+00:00,DEV_144_RE,residential,144,29.03,47.17,220.77,0.4101,87.38,0
2026-02-02T11:30:00+00:00,DEV_144_RE,residential,144,29.13,44.68,220.18,0.4023,86.56,0
2026-02-02T11:45:00+00:00,DEV_144_RE,residential,144,29.73,63.85,217.89,0.5071,116.89,2
2026-02-02T12:00:00+00:00,DEV_144_RE,residential,144,29.82,45.77,219.28,0.457,101.74,1
2026-02-02T12:15:00+00:00,DEV_144_RE,residential,144,29.32,56.16,221.22,0.4689,108.44,2
2026-02-02T12:30:00+00:00,DEV_144_RE,residential,144,30.27,48.35,220.33,0.4328,98.36,1
2026-02-02T12:45:00+00:00,DEV_144_RE,residential,144,28.73,59.04,221.29,0.4644,103.38,1
2026-02-02T13:00:00+00:00,DEV_144_RE,residential,144,29.74,63.11,222.93,0.5046,118.59,2
2026-02-02T13:15:00+00:00,DEV_144_RE,residential,144,29.66,66.24,219.92,0.448,97.22,0
2026-02-02T13:30:00+00:00,DEV_144_RE,residential,144,30.75,62.92,221.0,0.4374,95.53,0
2026-02-02T13:45:00+00:00,DEV_144_RE,residential,144,29.45,42.82,222.61,0.5467,126.83,2
2026-02-02T14:00:00+00:00,DEV_144_RE,residential,144,29.08,62.59,216.96,0.5376,120.18,2
2026-02-02T14:15:00+00:00,DEV_144_RE,residential,144,29.6,64.2,219.19,0.4817,105.87,1
2026-02-02T14:30:00+00:00,DEV_144_RE,residential,144,28.95,51.68,219.27,0.5145,114.5,1
2026-02-02T14:45:00+00:00,DEV_144_RE,residential,144,29.79,29.11,219.82,0.4659,98.37,0
2026-02-02T15:00:00+00:00,DEV_144_RE,residential,144,27.86,51.08,221.11,0.549,130.53,3
2026-02-02T15:15:00+00:00,DEV_144_RE,residential,144,30.47365474810441,53.23,218.78,0.4587,96.9,0
2026-02-02T15:30:00+00:00,DEV_144_RE,residential,144,28.26,48.5,220.52,0.5336,124.71,2
2026-02-02T15:45:00+00:00,DEV_144_RE,residential,144,28.03,37.67,223.37,0.5135,117.61,2
2026-02-02T16:00:00+00:00,DEV_144_RE,residential,144,27.45,65.55,222.83,0.4185,90.35,0
2026-02-02T16:15:00+00:00,DEV_144_RE,residential,144,28.0,56.92,219.28,0.4884,111.02,2
2026-02-02T16:30:00+00:00,DEV_144_RE,residential,144,27.61,45.6,217.6,0.4947,115.3,2
2026-02-02T16:45:00+00:00,DEV_144_RE,residential,144,27.51,76.57,220.82,0.539,122.35,2
2026-02-02T17:00:00+00:00,DEV_144_RE,residential,144,26.22,37.36,216.0,0.4111,86.75,0
2026-02-02T17:15:00+00:00,DEV_144_RE,residential,144,26.02,66.81,219.21,0.445,94.13,0
2026-02-02T17:30:00+00:00,DEV_144_RE,residential,144,27.4,67.25,222.49,0.3964,87.9,0
2026-02-02T17:45:00+00:00,DEV_144_RE,residential,144,25.8,73.66,221.73,0.4378,96.78,1
2026-02-02T18:00:00+00:00,DEV_144_RE,residential,144,24.0,65.41,219.69,0.4657,115.39,4
2026-02-02T18:15:00+00:00,DEV_144_RE,residential,144,24.27,59.06,223.19,0.3996,89.88,1
2026-02-02T18:30:00+00:00,DEV_144_RE,residential,144,24.21,72.82,221.9,0.4065,87.84,0
2026-02-02T18:45:00+00:00,DEV_144_RE,residential,144,24.67,61.2,221.37,0.3821,82.25,0
2026-02-02T19:00:00+00:00,DEV_144_RE,residential,144,24.0,51.2,222.7,0.3751,88.78,2
2026-02-02T19:15:00+00:00,DEV_144_RE,residential,144,24.12,66.66,218.42,0.3851,88.37,1
2026-02-02T19:30:00+00:00,DEV_144_RE,residential,144,24.07,51.07,218.8,0.3488,77.06,1
2026-02-02T19:45:00+00:00,DEV_144_RE,residential,144,24.33,88.23970914485395,221.42,0.3881,88.41,1
2026-02-02T20:00:00+00:00,DEV_144_RE,residential,144,24.0,63.27,222.11,0.3124,66.48,0
2026-02-02T20:15:00+00:00,DEV_144_RE,residential,144,24.0,59.04,223.28,0.2936,63.12,0
2026-02-02T20:30:00+00:00,DEV_144_RE,residential,144,24.0,74.83,220.93,0.2929,62.3,0
2026-02-02T20:45:00+00:00,DEV_144_RE,residential,144,24.0,57.91,217.07,0.3716,91.31,3
2026-02-02T21:00:00+00:00,DEV_144_RE,residential,144,24.0,65.69,219.19,0.3247,69.58,0
2026-02-02T21:15:00+00:00,DEV_144_RE,residential,144,24.0,66.21,217.93,0.3488,79.95,2
2026-02-02T21:30:00+00:00,DEV_144_RE,residential,144,24.0,74.7,216.66,0.3217,71.12,1
2026-02-02T21:45:00+00:00,DEV_144_RE,residential,144,24.0,47.51,219.86,0.3134,75.84,2
2026-02-02T22:00:00+00:00,DEV_144_RE,residential,144,24.0,64.87,220.05,0.27,59.3,0
2026-02-02T22:15:00+00:00,DEV_144_RE,residential,144,24.0,53.12,222.02,0.3134,67.06,0
2026-02-02T22:30:00+00:00,DEV_144_RE,residential,144,24.0,51.22,216.19,0.2813,68.15,2
2026-02-02T22:45:00+00:00,DEV_144_RE,residential,144,24.0,54.81,217.31,0.2671,55.94,0
2026-02-02T23:00:00+00:00,DEV_144_RE,residential,144,24.0,56.21,219.78,0.1294,30.79,1
2026-02-02T23:15:00+00:00,DEV_144_RE,residential,144,24.0,37.04,219.17,0.1708,35.18,0
2026-02-02T23:30:00+00:00,DEV_144_RE,residential,144,24.0,34.86,222.91,0.1097,24.29,0
